Date,Open,High,Low,Close,Volume,ClosePC,0.001<ClosePC<0.05,HighPC>0.001,SAR,SART,EMA9,EMA9PC,EMA20,EMA9XEMA20,ClosePC>0.003,EMA9PC>0.001,EMA9>EMA20,VP,TotalVP,TotalVolume,VWAP,EMA9>VWAP,impulse,state,F,_QTY,QTY,value,timestamp
2017-04-18 09:30:00,0.52,0.52,0.52,0.52,349.0,0.0,0,0,0.4793865408,1,0.517319896291,0.00129686653496,0.506009960493,0.0,0,1,1,181.48,340746.7649,641777.0,0.530942624775,-1,0,1,1,0.52,3,1.56,20170427 11:33:51
2017-04-18 09:35:00,0.55,0.55,0.51,0.5355,7946.0,0.0298076923077,1,1,0.482207079168,1,0.520955917033,0.00702857316682,0.508818535684,0.0,1,1,1,4225.94766667,344972.712567,649723.0,0.530953517986,-1,0,1,1,0.5355,3,1.6065,20170427 11:33:51
2017-04-18 09:40:00,0.5391,0.5391,0.52,0.52,12693.0,-0.0289449112979,0,0,0.487630512835,1,0.520764733626,-0.000366985766667,0.509883437047,0.0,0,0,1,6681.1721,351653.884667,662416.0,0.530865626233,-1,0,1,1,0.52,3,1.56,20170427 11:33:51
2017-04-18 09:45:00,0.5201,0.5201,0.52,0.52,7320.0,0.0,0,0,0.492620071808,1,0.520611786901,-0.000293696395731,0.510846919233,0.0,0,0,1,3806.644,355460.528667,669736.0,0.53074723274,-1,0,1,1,0.52,3,1.56,20170427 11:33:51
2017-04-18 09:50:00,0.5148,0.5148,0.5148,0.5148,377.0,-0.01,0,0,0.497210466063,1,0.519449429521,-0.00223267588149,0.511223403116,0.0,0,0,1,194.0796,355654.608267,670113.0,0.53073826096,-1,0,1,1,0.5148,3,1.5444,20170427 11:33:51
2017-04-18 09:55:00,0.53,0.53,0.5,0.5292,4910.0,0.027972027972,1,1,0.55,-1,0.521399543617,0.00375419431611,0.512935459962,0.0,1,1,1,2551.89066667,358206.498933,675023.0,0.530658213029,-1,0,1,1,0.5292,3,1.5876,20170427 11:33:51
2017-04-18 10:00:00,0.5299,0.5299,0.5299,0.5299,6600.0,0.00132275132275,1,1,0.548,-1,0.523099634893,0.00326063054229,0.514551130442,0.0,0,1,1,3497.34,361703.838933,681623.0,0.530650871425,-1,0,1,1,0.5299,3,1.5897,20170427 11:33:51
2017-04-18 10:05:00,0.5001,0.5001,0.5001,0.5001,456.0,-0.0562370258539,0,0,0.54608,-1,0.518499707915,-0.00879359623261,0.513174832304,0.0,0,0,1,228.0456,361931.884533,682079.0,0.530630446815,-1,0,1,1,0.5001,3,1.5003,20170427 11:33:51
2017-04-18 10:10:00,0.5,0.5,0.5,0.5,391.0,-0.000199960007998,0,0,0.5442368,-1,0.514799766332,-0.00713586049609,0.511920086371,0.0,0,0,1,195.5,362127.384533,682470.0,0.530612898052,-1,0,1,1,0.5,3,1.5,20170427 11:33:51
2017-04-18 10:20:00,0.5299,0.5299,0.5299,0.5299,5500.0,0.0598,0,1,0.542467328,-1,0.517819813065,0.00586644930934,0.513632459097,0.0,1,1,1,2914.45,365041.834533,687970.0,0.530607198764,-1,0,1,1,0.5299,3,1.5897,20170427 11:33:51
2017-04-18 10:25:00,0.5251,0.5251,0.525,0.525,2050.0,-0.00924702774108,0,0,0.54076863488,-1,0.519255850452,0.00277323762182,0.51471508204,0.0,0,1,1,1076.31833333,366118.152867,690020.0,0.530590639209,-1,0,1,1,0.525,3,1.575,20170427 11:33:51
2017-04-18 10:30:00,0.5267,0.5267,0.5267,0.5267,110.0,0.0032380952381,1,1,0.539137889485,-1,0.520744680362,0.00286723762137,0.515856502798,0.0,1,1,1,57.937,366176.089867,690130.0,0.530590019079,-1,0,1,1,0.5267,3,1.5801,20170427 11:33:51
2017-04-18 10:40:00,0.53,0.5301,0.5295,0.53,16328.0,0.00626542623885,1,1,0.537572373905,-1,0.522595744289,0.00355464779081,0.517203502532,0.0,1,1,1,8651.66293333,374827.7528,706458.0,0.530573300607,-1,0,1,1,0.53,3,1.59,20170427 11:33:51
2017-04-18 10:45:00,0.4923,0.4923,0.4923,0.4923,100.0,-0.0711320754717,0,0,0.536069478949,-1,0.516536595432,-0.011594332568,0.514831740386,0.0,0,0,1,49.23,374876.9828,706558.0,0.530567883741,-1,0,1,1,0.4923,3,1.4769,20170427 11:33:51
2017-04-18 11:35:00,0.5235,0.55,0.5235,0.55,2100.0,0.117204956327,0,1,0.4923,1,0.523229276345,0.012956837856,0.518181098445,0.0,1,1,1,1136.45,376013.4328,708658.0,0.530599291619,-1,0,1,1,0.55,3,1.65,20170427 11:33:51
2017-04-18 11:40:00,0.5169,0.5169,0.5169,0.5169,109.0,-0.0601818181818,0,0,0.4923,1,0.521963421076,-0.00241931276839,0.518059089069,0.0,0,0,1,56.3421,376069.7749,708767.0,0.530597184829,-1,0,1,1,0.5169,3,1.5507,20170427 11:33:51
2017-04-18 12:10:00,0.529,0.529,0.5,0.5,5990.0,-0.0326949119752,0,0,0.494608,1,0.517570736861,-0.0084156935867,0.516339175824,0.0,0,0,1,3052.90333333,379122.678233,714757.0,0.530421777238,-1,0,1,1,0.5,3,1.5,20170427 11:33:51
2017-04-18 12:15:00,0.497,0.52,0.497,0.52,570.0,0.04,1,1,0.49682368,1,0.518056589489,0.000938717344708,0.516687825746,0.0,1,0,1,292.03,379414.708233,715327.0,0.530407363672,-1,0,1,1,0.52,3,1.56,20170427 11:33:51
2017-04-18 12:20:00,0.518,0.518,0.518,0.518,300.0,-0.00384615384615,0,0,0.497,1,0.518045271591,-2.18468367855e-05,0.516812794722,0.0,0,0,1,155.4,379570.108233,715627.0,0.530402162346,-1,0,1,1,0.518,3,1.554,20170427 11:33:51
2017-04-18 12:25:00,0.5112,0.5112,0.5112,0.5112,280.0,-0.0131274131274,0,0,0.497,1,0.516676217273,-0.00264273103777,0.516278242844,0.0,0,0,1,143.136,379713.244233,715907.0,0.530394652145,-1,0,1,1,0.5112,3,1.5336,20170427 11:33:51
2017-04-18 13:05:00,0.4845,0.4845,0.4845,0.4845,800.0,-0.0522300469484,0,0,0.55,-1,0.510240973818,-0.0124550796794,0.513251743526,-1.0,0,0,0,387.6,380100.844233,716707.0,0.530343423789,-1,0,1,1,0.4845,3,1.4535,20170427 11:33:51
2017-04-18 13:10:00,0.5087,0.52,0.5087,0.52,540.0,0.0732714138287,0,1,0.54738,-1,0.512192779055,0.00382526166361,0.513894434618,0.0,1,1,0,278.766,380379.610233,717247.0,0.530332800602,-1,0,1,1,0.52,3,1.56,20170427 11:33:51
2017-04-18 13:40:00,0.5188,0.528,0.5188,0.528,7100.0,0.0153846153846,1,1,0.5448648,-1,0.515354223244,0.0061723716506,0.515237821798,1.0,1,1,1,3727.02666667,384106.6369,724347.0,0.530279875391,-1,1,1,1,0.528,3,1.584,20170427 11:33:51
2017-04-18 14:30:00,0.5485,0.55,0.53,0.53,20785.0,0.00378787878788,1,1,0.4845,1,0.518283378595,0.00568377092716,0.516643743531,0.0,1,1,1,11154.6166667,395261.253567,745132.0,0.530458031016,-1,0,1,1,0.53,3,1.59,20170427 11:33:51
2017-04-18 14:35:00,0.5499,0.5969,0.5485,0.5969,22188.0,0.126226415094,0,1,0.48712,1,0.534006702876,0.0303373114601,0.524287196528,0.0,1,1,1,12886.0508,408147.304367,767320.0,0.53191276699,1,0,1,1,0.5969,3,1.7907,20170427 11:33:51
2017-04-18 14:40:00,0.6,0.62,0.56,0.57,20959.0,-0.0450661752387,0,0,0.4959024,1,0.541205362301,0.0134804664174,0.528640796859,0.0,0,1,1,12226.0833333,420373.3877,788279.0,0.533279952529,1,0,1,1,0.57,3,1.71,20170427 11:33:51
2017-04-18 14:45:00,0.5946,0.6099,0.57,0.6099,12840.0,0.07,0,1,0.510794112,1,0.554944289841,0.0253857934471,0.536379768587,0.0,1,1,1,7660.344,428033.7317,801119.0,0.534294819746,1,0,1,1,0.6099,3,1.8297,20170427 11:33:51
2017-04-18 14:50:00,0.6099,0.6099,0.6099,0.6099,100.0,0.0,0,0,0.52389881856,1,0.565935431872,0.0198058476014,0.543381695388,0.0,0,1,1,60.99,428094.7217,801219.0,0.534304256015,1,0,1,1,0.6099,3,1.8297,20170427 11:33:51
2017-04-18 14:55:00,0.58,0.58,0.56,0.5784,8190.0,-0.0516478111166,0,0,0.535430960333,1,0.568428345498,0.00440494354145,0.546716772018,0.0,0,1,1,4691.232,432785.9537,809409.0,0.534693774964,1,0,1,1,0.5784,3,1.7352,20170427 11:33:51
2017-04-18 15:00:00,0.56,0.56,0.48,0.49,30095.0,-0.152835408022,0,0,0.62,-1,0.552742676398,-0.0275948045586,0.541315174683,0.0,0,0,1,15348.45,448134.4037,839504.0,0.533808538971,1,0,1,1,0.49,3,1.47,20170427 11:33:51
2017-04-18 15:05:00,0.55,0.5599,0.51,0.5101,25600.0,0.0410204081633,1,1,0.6144,-1,0.544214141119,-0.0154294858057,0.538342300903,0.0,1,0,1,13482.6666667,461617.070367,865104.0,0.533597197986,1,0,1,1,0.5101,3,1.5303,20170427 11:33:51
2017-04-18 15:10:00,0.5491,0.5499,0.5356,0.5499,6575.0,0.078023916879,0,1,0.609024,-1,0.545351312895,0.00208956675385,0.539443034151,0.0,1,1,1,3584.25166667,465201.322033,871679.0,0.533684214067,1,0,1,1,0.5499,3,1.6497,20170427 11:33:51
2017-04-18 15:15:00,0.5467,0.56,0.5467,0.56,2700.0,0.0183669758138,1,1,0.60386304,-1,0.548281050316,0.00537220201314,0.541400840422,0.0,1,1,1,1500.03,466701.352033,874379.0,0.533751785019,1,0,1,1,0.56,3,1.68,20170427 11:33:51
2017-04-18 15:20:00,0.5552,0.56,0.5552,0.56,17300.0,0.0,0,0,0.5989085184,-1,0.550624840253,0.00427479653994,0.543172188953,0.0,0,1,1,9660.32,476361.672033,891679.0,0.534229999847,1,0,1,1,0.56,3,1.68,20170427 11:33:51
2017-04-18 15:25:00,0.5324,0.5324,0.5324,0.5324,200.0,-0.0492857142857,0,0,0.594152177664,-1,0.546979872202,-0.00661969418031,0.542146266196,0.0,0,0,1,106.48,476468.152033,891879.0,0.534229589477,1,0,1,1,0.5324,3,1.5972,20170427 11:33:51
2017-04-18 15:35:00,0.53,0.56,0.53,0.56,10100.0,0.0518407212622,0,1,0.589586090557,-1,0.549583897762,0.00476073378911,0.543846621796,0.0,1,1,1,5555.0,482023.152033,901979.0,0.534406180225,1,0,1,1,0.56,3,1.68,20170427 11:33:51
2017-04-18 15:50:00,0.5591,0.56,0.5591,0.56,220.0,0.0,0,0,0.585202646935,-1,0.551667118209,0.00379054127337,0.545385038768,0.0,0,1,1,123.134,482146.286033,902199.0,0.534412348089,1,0,1,1,0.56,3,1.68,20170427 11:33:51
2017-04-18 16:05:00,0.54,0.54,0.54,0.54,343.0,-0.0357142857143,0,0,0.580994541058,-1,0.549333694568,-0.00422976748996,0.544872177933,0.0,0,0,1,185.22,482331.506033,902542.0,0.534414471607,1,0,1,1,0.54,3,1.62,20170427 11:33:51
2017-04-19 09:35:00,0.54,0.54,0.54,0.54,243.0,0.0,0,0,0.576954759415,-1,0.547466955654,-0.00339818753513,0.544408160987,0.0,0,0,1,131.22,482462.726033,902785.0,0.534415975048,1,0,1,1,0.54,3,1.62,20170427 11:33:51
2017-04-19 09:45:00,0.54,0.5401,0.5201,0.5202,2001.0,-0.0366666666667,0,0,0.573076569039,-1,0.542013564523,-0.00996113294964,0.542102621845,-1.0,0,0,0,1054.1268,483516.852833,904786.0,0.534399131765,1,0,1,1,0.5202,3,1.5606,20170427 11:33:51
2017-04-19 09:50:00,0.5202,0.5301,0.5202,0.5301,500.0,0.0190311418685,1,1,0.569353506277,-1,0.539630851619,-0.00439603925179,0.540959515003,0.0,1,0,0,263.4,483780.252833,905286.0,0.534394934676,1,0,1,1,0.5301,3,1.5903,20170427 11:33:51
2017-04-19 09:55:00,0.5201,0.5201,0.5201,0.5201,200.0,-0.0188643652141,0,0,0.565779366026,-1,0.535724681295,-0.00723859711134,0.538972894526,0.0,0,0,0,104.02,483884.272833,905486.0,0.53439177727,1,0,1,1,0.5201,3,1.5603,20170427 11:33:51
2017-04-19 10:00:00,0.5202,0.5202,0.5202,0.5202,1180.0,0.00019227071717,0,0,0.562348191385,-1,0.532619745036,-0.00579576854938,0.53718499981,0.0,0,0,0,613.836,484498.108833,906666.0,0.534373307076,-1,0,1,1,0.5202,3,1.5606,20170427 11:33:51
2017-04-19 10:05:00,0.5202,0.5202,0.5202,0.5202,100.0,0.0,0,0,0.55905426373,-1,0.530135796029,-0.00466364424212,0.53556738078,0.0,0,0,0,52.02,484550.128833,906766.0,0.534371744015,-1,0,1,1,0.5202,3,1.5606,20170427 11:33:51
2017-04-19 10:15:00,0.5206,0.5294,0.5206,0.5294,1504.0,0.0176855055748,1,1,0.555892093181,-1,0.529988636823,-0.000277587755524,0.534980011182,0.0,1,0,0,791.805866667,485341.9347,908270.0,0.534358654035,-1,0,1,1,0.5294,3,1.5882,20170427 11:33:51
2017-04-19 10:30:00,0.5282,0.5282,0.5282,0.5282,699.0,-0.00226671703816,0,0,0.552856409453,-1,0.529630909458,-0.000674971763052,0.534334295831,0.0,0,0,0,369.2118,485711.1465,908969.0,0.53435391801,-1,0,1,1,0.5282,3,1.5846,20170427 11:33:51
2017-04-19 10:35:00,0.5201,0.529,0.5201,0.529,3462.0,0.00151457781144,1,1,0.549942153075,-1,0.529504727567,-0.000238244954027,0.533826267657,0.0,0,0,0,1821.1274,487532.2739,912431.0,0.534322347553,-1,0,1,1,0.529,3,1.587,20170427 11:33:51
2017-04-19 10:45:00,0.5601,0.5601,0.5601,0.5601,1500.0,0.0587901701323,0,1,0.48,1,0.535623782053,0.0115561848046,0.53632852788,0.0,1,1,0,840.15,488372.4239,913931.0,0.534364655428,1,0,1,1,0.5601,3,1.6803,20170427 11:33:51
2017-04-19 10:50:00,0.63,0.63,0.63,0.63,200.0,0.12479914301,0,1,0.483204,1,0.554499025643,0.0352397414412,0.545249620463,1.0,1,1,1,126.0,488498.4239,914131.0,0.5343855792,1,1,1,1,0.63,3,1.89,20170427 11:33:51
2017-04-19 11:05:00,0.5743,0.5743,0.5743,0.5743,265.0,-0.0884126984127,0,0,0.49494768,1,0.558459220514,0.0071419329671,0.548016323276,0.0,0,1,1,152.1895,488650.6134,914396.0,0.53439714675,1,0,1,1,0.5743,3,1.7229,20170427 11:33:51
2017-04-19 11:10:00,0.603,0.603,0.603,0.603,337.0,0.0499738812467,1,1,0.5057518656,1,0.567367376411,0.0159513095495,0.553252863916,0.0,1,1,1,203.211,488853.8244,914733.0,0.534422420969,1,0,1,1,0.603,3,1.809,20170427 11:33:51
2017-04-19 11:15:00,0.5601,0.5881,0.5601,0.5791,3160.0,-0.0396351575456,0,0,0.515691716352,1,0.569713901129,0.00413581184836,0.555714495924,0.0,0,1,1,1819.42266667,490673.247067,917893.0,0.534564755442,1,0,1,1,0.5791,3,1.7373,20170427 11:33:51
2017-04-19 11:20:00,0.56,0.5791,0.56,0.5601,4498.0,-0.0328095320325,0,0,0.524836379044,1,0.567791120903,-0.00337499264455,0.556132162979,0.0,0,0,1,2547.6672,493220.914267,922391.0,0.534719998641,1,0,1,1,0.5601,3,1.6803,20170427 11:33:51
2017-04-19 11:45:00,0.5881,0.5881,0.5871,0.5871,250.0,0.0482056775576,1,1,0.53324946872,1,0.571652896723,0.00680140227133,0.559081480791,0.0,1,1,1,146.858333333,493367.7726,922641.0,0.534734281915,1,0,1,1,0.5871,3,1.7613,20170427 11:33:51
2017-04-19 11:50:00,0.5601,0.5601,0.5601,0.5601,200.0,-0.0459887583035,0,0,0.540989511223,1,0.569342317378,-0.00404192711655,0.55917848262,0.0,0,0,1,112.02,493479.7926,922841.0,0.534739779225,1,0,1,1,0.5601,3,1.6803,20170427 11:33:51
2017-04-19 11:55:00,0.56,0.56,0.56,0.56,251.0,-0.000178539546509,0,0,0.548110350325,1,0.567473853902,-0.00328179272572,0.559256722371,0.0,0,0,1,140.56,493620.3526,923092.0,0.534746647788,1,0,1,1,0.56,3,1.68,20170427 11:33:51
2017-04-19 12:00:00,0.5601,0.5871,0.5601,0.5601,8810.0,0.000178571428571,0,0,0.554661522299,1,0.565999083122,-0.00259883476631,0.559337034526,0.0,0,0,1,5013.771,498634.1236,931902.0,0.535071416952,1,0,1,1,0.5601,3,1.6803,20170427 11:33:51
2017-04-19 12:30:00,0.56,0.56,0.56,0.56,1000.0,-0.000178539546509,0,0,0.63,-1,0.564799266498,-0.00211982079154,0.559400174095,0.0,0,0,1,560.0,499194.1236,932902.0,0.535098138497,1,0,1,1,0.56,3,1.68,20170427 11:33:51
2017-04-19 12:35:00,0.56,0.56,0.53,0.5303,9599.0,-0.0530357142857,0,0,0.6272,-1,0.557899413198,-0.0122164700077,0.556628728943,0.0,0,0,1,5184.4199,504378.5435,942501.0,0.535149080478,1,0,1,1,0.5303,3,1.5909,20170427 11:33:51
2017-04-19 12:40:00,0.6,0.6,0.6,0.6,300.0,0.131435036772,0,1,0.619424,-1,0.566319530558,0.0150925366853,0.560759326186,0.0,1,1,1,180.0,504558.5435,942801.0,0.535169716091,1,0,1,1,0.6,3,1.8,20170427 11:33:51
2017-04-19 12:45:00,0.5577,0.5846,0.5568,0.5846,1799.0,-0.0256666666667,0,0,0.61227008,-1,0.569975624447,0.00645588522208,0.56302986655,0.0,0,1,1,1035.02466667,505593.568167,944600.0,0.535246208095,1,0,1,1,0.5846,3,1.7538,20170427 11:33:51
2017-04-19 12:50:00,0.5569,0.59,0.53,0.56,3913.0,-0.0420800547383,0,0,0.6056884736,-1,0.567980499557,-0.00350036879435,0.562741307831,0.0,0,0,1,2191.28,507784.848167,948513.0,0.535348327505,1,0,1,1,0.56,3,1.68,20170427 11:33:51
2017-04-19 13:10:00,0.56,0.588,0.51,0.51,1300.0,-0.0892857142857,0,0,0.599633395712,-1,0.556384399646,-0.0204163697883,0.557718326132,-1.0,0,0,0,696.8,508481.648167,949813.0,0.535349219443,1,0,1,1,0.51,3,1.53,20170427 11:33:51
2017-04-19 13:25:00,0.5449,0.545,0.5449,0.545,360.0,0.0686274509804,0,1,0.59,-1,0.554107519717,-0.00409227852297,0.556507056977,0.0,1,0,0,196.188,508677.836167,950173.0,0.535352863286,1,0,1,1,0.545,3,1.635,20170427 11:33:51
2017-04-19 13:35:00,0.51,0.51,0.51,0.51,300.0,-0.0642201834862,0,0,0.588,-1,0.545286015773,-0.0159202025409,0.552077813455,0.0,0,0,0,153.0,508830.836167,950473.0,0.535344861102,1,0,1,1,0.51,3,1.53,20170427 11:33:51
2017-04-19 15:20:00,0.5355,0.5355,0.5355,0.5355,1039.0,0.05,0,1,0.57864,-1,0.543328812619,-0.00358931477805,0.550498974079,0.0,1,0,0,556.3845,509387.220667,951512.0,0.535345030506,1,0,1,1,0.5355,3,1.6065,20170427 11:33:51
2017-04-19 16:00:00,0.51,0.5299,0.51,0.5299,300.0,-0.0104575163399,0,0,0.5704032,-1,0.540643050095,-0.0049431623381,0.548537167024,0.0,0,0,0,156.98,509544.200667,951812.0,0.535341223547,1,0,1,1,0.5299,3,1.5897,20170427 11:33:51
2017-04-20 09:35:00,0.519,0.519,0.519,0.519,1113.0,-0.0205699188526,0,0,0.563154816,-1,0.536314440076,-0.00800641017809,0.545724103497,0.0,0,0,0,577.647,510121.847667,952925.0,0.535322137279,1,0,1,1,0.519,3,1.557,20170427 11:33:51
2017-04-20 09:40:00,0.5449,0.5449,0.5449,0.5449,125.0,0.0499036608863,1,1,0.55677623808,-1,0.538031552061,0.00320168889087,0.54564561745,0.0,1,1,0,68.1125,510189.960167,953050.0,0.535323393491,1,0,1,1,0.5449,3,1.6347,20170427 11:33:51
2017-04-20 09:45:00,0.5041,0.5041,0.5041,0.5041,400.0,-0.0748761240595,0,0,0.55116308951,-1,0.531245241649,-0.012613220147,0.541688891979,0.0,0,0,0,201.64,510391.600167,953450.0,0.53531029437,-1,0,1,1,0.5041,3,1.5123,20170427 11:33:51
2017-04-20 10:10:00,0.52,0.52,0.52,0.52,165.0,0.0315413608411,1,1,0.5449,-1,0.528996193319,-0.00423354065769,0.539623283219,0.0,1,0,0,85.8,510477.400167,953615.0,0.535307645294,-1,0,1,1,0.52,3,1.56,20170427 11:33:51
2017-04-20 10:15:00,0.5402,0.5403,0.5402,0.5403,384.0,0.0390384615385,1,1,0.5041,1,0.531256954655,0.00427368167252,0.539687732436,0.0,1,1,0,207.4624,510684.862567,953999.0,0.53530964138,-1,0,1,1,0.5403,3,1.6209,20170427 11:33:51
2017-04-20 10:55:00,0.5101,0.5101,0.51,0.51,200.0,-0.0560799555802,0,0,0.505548,1,0.527005563724,-0.00800251346128,0.536860329347,0.0,0,0,0,102.006666667,510786.869233,954199.0,0.535304343469,-1,0,1,1,0.51,3,1.53,20170427 11:33:51
2017-04-20 11:15:00,0.53,0.53,0.53,0.53,120.0,0.0392156862745,1,1,0.50693808,1,0.527604450979,0.00113639645652,0.536206964647,0.0,1,1,0,63.6,510850.469233,954319.0,0.535303676479,-1,0,1,1,0.53,3,1.59,20170427 11:33:51
2017-04-20 12:00:00,0.5299,0.53,0.5299,0.53,538.0,0.0,0,0,0.5082725568,1,0.528083560783,0.000908085220387,0.535615825157,0.0,0,0,0,285.122066667,511135.5913,954857.0,0.53530066942,-1,0,1,1,0.53,3,1.59,20170427 11:33:51
2017-04-20 12:10:00,0.53,0.53,0.53,0.53,400.0,0.0,0,0,0.509553654528,1,0.528466848627,0.000725809079811,0.535080984666,0.0,0,0,0,212.0,511347.5913,955257.0,0.535298449841,-1,0,1,1,0.53,3,1.59,20170427 11:33:51
2017-04-20 12:20:00,0.5141,0.5141,0.5141,0.5141,120.0,-0.03,0,0,0.510783508347,1,0.525593478901,-0.00543718065346,0.53308279565,0.0,0,0,0,61.692,511409.2833,955377.0,0.535295787213,-1,0,1,1,0.5141,3,1.5423,20170427 11:33:51
2017-04-20 12:25:00,0.53,0.53,0.53,0.53,3300.0,0.0309278350515,1,1,0.511964168013,1,0.526474783121,0.00167677921264,0.532789196064,0.0,1,1,0,1749.0,513158.2833,958677.0,0.535277557822,-1,0,1,1,0.53,3,1.59,20170427 11:33:51
2017-04-20 12:45:00,0.5382,0.5382,0.5382,0.5382,550.0,0.0154716981132,1,1,0.513097601292,1,0.528819826497,0.00445423684279,0.533304510725,0.0,1,1,0,296.01,513454.2933,959227.0,0.535279233487,-1,0,1,1,0.5382,3,1.6146,20170427 11:33:51
2017-04-20 13:40:00,0.5201,0.5201,0.5201,0.5201,250.0,-0.0336306205871,0,0,0.514185697241,1,0.527075861198,-0.00329784401415,0.532046938275,0.0,0,0,0,130.025,513584.3183,959477.0,0.535275278407,-1,0,1,1,0.5201,3,1.5603,20170427 11:33:51
2017-04-20 14:05:00,0.52,0.52,0.52,0.52,500.0,-0.00019227071717,0,0,0.515230269351,1,0.525660688958,-0.00268494982162,0.53089961082,0.0,0,0,0,260.0,513844.3183,959977.0,0.535267322342,-1,0,1,1,0.52,3,1.56,20170427 11:33:51
2017-04-20 14:35:00,0.52,0.538,0.52,0.538,5137.0,0.0346153846154,1,1,0.516233058577,1,0.528128551166,0.00469478174845,0.531575838361,0.0,1,1,0,2732.884,516577.2023,965114.0,0.535249931407,-1,0,1,1,0.538,3,1.614,20170427 11:33:51
2017-04-20 14:40:00,0.51,0.51,0.51,0.51,414.0,-0.0520446096654,0,0,0.5403,-1,0.524502840933,-0.00686520398353,0.529520996612,0.0,0,0,0,211.14,516788.3423,965528.0,0.535239104718,-1,0,1,1,0.51,3,1.53,20170427 11:33:51
2017-04-20 14:45:00,0.51,0.51,0.51,0.51,386.0,0.0,0,0,0.539088,-1,0.521602272747,-0.00553012864804,0.527661854078,0.0,0,0,0,196.86,516985.2023,965914.0,0.535229018629,-1,0,1,1,0.51,3,1.53,20170427 11:33:51
2017-04-20 14:50:00,0.5099,0.5099,0.5099,0.5099,612.0,-0.000196078431372,0,0,0.53792448,-1,0.519261818197,-0.00448704821966,0.525970248928,0.0,0,0,0,312.0588,517297.2611,966526.0,0.535212980406,-1,0,1,1,0.5099,3,1.5297,20170427 11:33:51
2017-04-20 15:00:00,0.5098,0.51,0.5098,0.51,15100.0,0.000196116885664,0,0,0.5356825216,-1,0.517409454558,-0.00356730183989,0.524449272839,0.0,0,0,0,7699.99333333,524997.254433,981626.0,0.53482411268,-1,0,1,1,0.51,3,1.53,20170427 11:33:51
2017-04-20 15:30:00,0.51,0.51,0.51,0.51,500.0,0.0,0,0,0.532576619008,-1,0.515927563646,-0.00286405843283,0.523073151616,0.0,0,0,0,255.0,525252.254433,982126.0,0.534811474733,-1,0,1,1,0.51,3,1.53,20170427 11:33:51
2017-04-20 15:45:00,0.5,0.51,0.45,0.51,8597.0,0.0,0,0,0.529843424727,-1,0.514742050917,-0.00229782785952,0.521828089558,0.0,0,0,0,4212.53,529464.784433,990723.0,0.534422623108,-1,0,1,1,0.51,3,1.53,20170427 11:33:51
2017-04-20 15:50:00,0.5,0.5,0.5,0.5,200.0,-0.0196078431373,0,0,0.517068476771,-1,0.511793640734,-0.0057279372807,0.519749223886,0.0,0,0,0,100.0,529564.784433,990923.0,0.53441567552,-1,0,1,1,0.5,3,1.5,20170427 11:33:51
2017-04-20 15:55:00,0.4725,0.48,0.453,0.48,7767.0,-0.04,0,0,0.51,-1,0.505434912587,-0.0124243985087,0.515963583516,0.0,0,0,0,3658.257,533223.041433,998690.0,0.533922479882,-1,0,1,1,0.48,3,1.44,20170427 11:33:51
2017-04-20 16:00:00,0.4782,0.48,0.4782,0.48,1100.0,0.0,0,0,0.5004,-1,0.500347930069,-0.010064564973,0.512538480324,0.0,0,0,0,527.34,533750.381433,999790.0,0.533862492557,-1,0,1,1,0.48,3,1.44,20170427 11:33:51
2017-04-21 09:35:00,0.48,0.48,0.48,0.48,4913.0,0.0,0,0,0.492336,-1,0.496278344056,-0.00813351224084,0.509439577436,0.0,0,0,0,2358.24,536108.621433,1004703.0,0.533599104843,-1,0,1,1,0.48,3,1.44,20170427 11:33:51
2017-04-21 09:55:00,0.45,0.45,0.3609,0.4083,1949.0,-0.149375,0,0,0.48556224,-1,0.478682675244,-0.0354552420469,0.499807236727,0.0,0,0,0,792.0736,536900.695033,1006652.0,0.533352831995,-1,0,1,1,0.4083,3,1.2249,20170427 11:33:51
2017-04-21 10:00:00,0.44,0.45,0.4376,0.4472,11700.0,0.095273083517,0,1,0.48,-1,0.472386140196,-0.013153881213,0.494797023706,0.0,1,0,0,5205.72,542106.415033,1018352.0,0.532336967015,-1,0,1,1,0.4472,3,1.3416,20170427 11:33:51
2017-04-21 10:05:00,0.448,0.448,0.448,0.448,100.0,0.00178890876565,1,1,0.45618,-1,0.467508912156,-0.0103246637107,0.490340164305,0.0,0,0,0,44.8,542151.215033,1018452.0,0.532328686117,-1,0,1,1,0.448,3,1.344,20170427 11:33:51
2017-04-21 10:15:00,0.4474,0.4474,0.4474,0.4474,1000.0,-0.00133928571429,0,0,0.45,-1,0.463487129725,-0.00860257917382,0.486250624848,0.0,0,0,0,447.4,542598.615033,1019452.0,0.532245377942,-1,0,1,1,0.4474,3,1.3422,20170427 11:33:51
2017-04-21 10:30:00,0.45,0.45,0.45,0.45,1800.0,0.00581135449262,1,1,0.3609,1,0.46078970378,-0.00581985080499,0.482798184386,0.0,1,0,0,810.0,543408.615033,1021252.0,0.532100416972,-1,0,1,1,0.45,3,1.35,20170427 11:33:51
2017-04-21 10:35:00,0.45,0.46,0.45,0.46,3619.0,0.0222222222222,1,1,0.364464,1,0.460631763024,-0.000342761035525,0.48062692873,0.0,1,0,0,1652.67666667,545061.2917,1024871.0,0.531834047114,-1,0,1,1,0.46,3,1.38,20170427 11:33:51
