,Open,High,Low,Close,Volume,ClosePC,EMA9,EMA9PC,EMA20,EMA9XEMA20,ClosePC>0.003,EMA9PC>0.001,EMA9>EMA20,VP,TotalVP,TotalVolume,VWAP,EMA9>VWAP,impulse,state,F,QTY
2017-03-02 12:10:00,249.27,249.2746,248.71,248.71,16700.0,-0.00224655995507,249.218130753,-0.000509465219187,249.677220492,0.0,0.0,0.0,0.0,4156599.94,491444202.977,1960200.0,250.711255472,-1.0,0.0,0.0,1.0,0.0
2017-03-02 12:15:00,248.71,248.94,248.6,248.7597,22400.0,0.000199831128624,249.126444603,-0.000367895186436,249.589837588,0.0,0.0,0.0,0.0,5572371.09333,497016574.07,1982600.0,250.689283804,-1.0,0.0,0.0,1.0,0.0
2017-03-02 12:20:00,248.7597,249.079,248.5,249.0024,36200.0,0.000975640346889,249.101635682,-9.95836495038e-05,249.533891151,0.0,0.0,0.0,0.0,9008748.89333,506025322.963,2018800.0,250.656490471,-1.0,0.0,0.0,1.0,0.0
2017-03-02 12:25:00,249.0024,249.0799,248.7,248.86,20500.0,-0.000571882038085,249.053308546,-0.000194005696915,249.469711041,0.0,0.0,0.0,0.0,5102039.31667,511127362.28,2039300.0,250.638632021,-1.0,0.0,0.0,1.0,0.0
2017-03-02 12:30:00,248.86,249.16,248.74,248.886,20600.0,0.000104476412441,249.019846837,-0.000134355609817,249.414119514,0.0,0.0,0.0,0.0,5127930.53333,516255292.813,2059900.0,250.621531537,-1.0,0.0,0.0,1.0,0.0
2017-03-02 12:35:00,249.0,249.04,248.82,248.865,10500.0,-8.43759793639e-05,248.988877469,-0.000124365056483,249.361822417,0.0,0.0,0.0,0.0,2613537.5,518868830.313,2070400.0,250.61284308,-1.0,0.0,0.0,1.0,0.0
2017-03-02 12:40:00,248.865,249.012,248.8,249.012,12600.0,0.000590681694895,248.993501975,1.85731434803e-05,249.328505996,0.0,0.0,0.0,0.0,3136660.8,522005491.113,2083000.0,250.602732172,-1.0,0.0,0.0,1.0,0.0
2017-03-02 12:45:00,249.012,249.012,248.7,248.7101,19400.0,-0.0012123913707,248.93682158,-0.00022763804932,249.269610187,0.0,0.0,0.0,0.0,4826862.91333,526832354.027,2102400.0,250.586165348,-1.0,0.0,0.0,1.0,0.0
2017-03-02 12:50:00,248.7101,248.99,248.7101,248.76,14500.0,0.000200635197364,248.901457264,-0.00014206141077,249.221075884,0.0,0.0,0.0,0.0,3607890.48333,530440244.51,2116900.0,250.574067981,-1.0,0.0,0.0,1.0,0.0
2017-03-02 12:55:00,248.76,249.35,248.75,249.24,23600.0,0.00192957067053,248.969165811,0.000272029532856,249.222878181,0.0,0.0,0.0,0.0,5879074.66667,536319319.177,2140500.0,250.557962708,-1.0,0.0,0.0,1.0,0.0
2017-03-02 13:00:00,249.24,250.0,249.19,249.73,50300.0,0.00196597656877,249.121332649,0.000611187482681,249.271175497,0.0,0.0,0.0,0.0,12556892.0,548876211.177,2190800.0,250.536886606,-1.0,0.0,0.0,1.0,0.0
2017-03-02 13:05:00,249.73,249.959,249.5043,249.62,17000.0,-0.000440475713771,249.221066119,0.000400340946773,249.304396878,0.0,0.0,0.0,0.0,4244805.36667,553121016.543,2207800.0,250.530399739,-1.0,0.0,0.0,1.0,0.0
2017-03-02 13:10:00,249.5653,249.723,249.39,249.5332,28600.0,-0.000347728547392,249.283492895,0.000250487557538,249.326187651,0.0,0.0,0.0,0.0,7137093.77333,560258110.317,2236400.0,250.517845786,-1.0,0.0,0.0,1.0,0.0
2017-03-02 13:15:00,249.5332,249.69,249.43,249.45,17800.0,-0.000333422566616,249.316794316,0.000133588552232,249.337979304,0.0,0.0,0.0,0.0,4441515.33333,564699625.65,2254200.0,250.509992747,-1.0,0.0,0.0,1.0,0.0
2017-03-02 13:20:00,249.4291,249.63,249.2701,249.3046,17400.0,-0.000582882341151,249.314355453,-9.78218606418e-06,249.334800322,0.0,0.0,0.0,0.0,4339587.26,569039212.91,2271600.0,250.501502426,-1.0,0.0,0.0,1.0,0.0
2017-03-02 13:25:00,249.34,249.53,249.285,249.49,12600.0,0.000743668588546,249.349484362,0.000140902072484,249.349581244,0.0,0.0,0.0,0.0,3142881.0,572182093.91,2284200.0,250.495619433,-1.0,0.0,0.0,1.0,0.0
2017-03-02 13:30:00,249.35,249.71,249.35,249.7,11400.0,0.00084171710289,249.41958749,0.000281144064468,249.382954459,1.0,0.0,0.0,1.0,2845288.0,575027381.91,2295600.0,250.491105554,-1.0,0.0,0.0,1.0,0.0
2017-03-02 13:35:00,249.7,250.1,249.66,250.03,21900.0,0.00132158590308,249.541669992,0.000489466377656,249.444577844,0.0,0.0,0.0,1.0,5473467.0,580500848.91,2317500.0,250.485803197,-1.0,0.0,0.0,1.0,0.0
2017-03-02 13:40:00,250.03,250.27,250.01,250.041,30700.0,4.39947206334e-05,249.641535994,0.000400197696871,249.501379954,0.0,0.0,0.0,1.0,7678284.9,588179133.81,2348200.0,250.480850784,-1.0,0.0,0.0,1.0,0.0
2017-03-02 13:45:00,250.041,250.2,249.8925,250.02,16300.0,-8.39862262588e-05,249.717228795,0.000303205958825,249.550772339,0.0,0.0,0.0,1.0,4075611.25,592254745.06,2364500.0,250.477794485,-1.0,0.0,0.0,1.0,0.0
2017-03-02 13:50:00,250.02,250.02,249.8502,249.959,13900.0,-0.000243980481561,249.765583036,0.000193635982828,249.589651164,0.0,0.0,0.0,1.0,3474208.62667,595728953.687,2378400.0,250.474669394,-1.0,0.0,0.0,1.0,0.0
2017-03-02 13:55:00,249.959,250.1878,249.78,249.9699,18400.0,4.36071515728e-05,249.806446429,0.000163606980292,249.625865339,0.0,0.0,0.0,1.0,4599617.89333,600328571.58,2396800.0,250.47086598,-1.0,0.0,0.0,1.0,0.0
2017-03-02 14:00:00,249.9,250.13,249.86,250.1167,17800.0,0.000587270707393,249.868497143,0.000248395168116,249.672611497,0.0,0.0,0.0,1.0,4450633.08667,604779204.667,2414600.0,250.467657031,-1.0,0.0,0.0,1.0,0.0
2017-03-02 14:05:00,250.1167,250.17,249.92,250.08,18400.0,-0.000146731505733,249.910797714,0.000169291334799,249.711410402,0.0,0.0,0.0,1.0,4601042.66667,609380247.333,2433000.0,250.464548842,-1.0,0.0,0.0,1.0,0.0
2017-03-02 14:10:00,250.08,250.37,250.08,250.37,24300.0,0.00115962891875,250.002638172,0.000367492953344,249.774133221,0.0,0.0,0.0,1.0,6081642.0,615461889.333,2457300.0,250.462657931,-1.0,0.0,0.0,1.0,0.0
2017-03-02 14:15:00,250.37,250.58,250.25,250.5,17400.0,0.000519231537325,250.102110537,0.00039788526404,249.84326339,0.0,0.0,0.0,1.0,4357714.0,619819603.333,2474700.0,250.462522057,-1.0,0.0,0.0,1.0,0.0
2017-03-02 14:20:00,250.465,250.86,250.465,250.606,47600.0,0.000423153692615,250.20288843,0.000402946989704,249.915904972,0.0,0.0,0.0,1.0,11930638.5333,631750241.867,2522300.0,250.465940557,-1.0,0.0,0.0,1.0,0.0
2017-03-02 14:25:00,250.6203,250.72,250.34,250.5,23300.0,-0.000422974709305,250.262310744,0.000237496515011,249.97153307,0.0,0.0,0.0,1.0,5837116.0,637587357.867,2545600.0,250.466435366,-1.0,0.0,0.0,1.0,0.0
2017-03-02 14:30:00,250.48,250.94,250.35,250.88,20500.0,0.00151696606786,250.385848595,0.000493633463509,250.05805373,0.0,0.0,0.0,1.0,5139828.33333,642727186.2,2566100.0,250.468487666,-1.0,0.0,0.0,1.0,0.0
2017-03-02 14:35:00,250.81,251.05,250.65,251.0,43000.0,0.000478316326531,250.508678876,0.000490563990257,250.147762899,0.0,0.0,0.0,1.0,10788700.0,653515886.2,2609100.0,250.475599325,1.0,0.0,0.0,1.0,0.0
2017-03-02 14:40:00,251.0,251.05,250.6162,250.9797,37000.0,-8.08764940239e-05,250.602883101,0.000376051740862,250.226995004,0.0,0.0,0.0,1.0,9282632.76667,662798518.967,2646100.0,250.481281496,1.0,0.0,0.0,1.0,0.0
2017-03-02 14:45:00,250.9797,251.03,250.53,250.741,19500.0,-0.000951072935381,250.630506481,0.000110227701662,250.27594786,0.0,0.0,0.0,1.0,4889956.5,667688475.467,2665600.0,250.483371649,1.0,0.0,0.0,1.0,0.0
2017-03-02 14:50:00,250.85,250.98,250.761,250.9142,11400.0,0.000690752609266,250.687245185,0.000226383869481,250.336733778,0.0,0.0,0.0,1.0,2860089.76,670548565.227,2677000.0,250.485082266,1.0,0.0,0.0,1.0,0.0
2017-03-02 14:55:00,250.94,250.95,250.5,250.7885,23500.0,-0.000500968059998,250.707496148,8.07817848045e-05,250.379759133,0.0,0.0,0.0,1.0,5892534.91667,676441100.143,2700500.0,250.487354247,1.0,0.0,0.0,1.0,0.0
2017-03-02 15:00:00,250.89,251.07,250.59,251.0078,26400.0,0.000874442009901,250.767556918,0.000239565116312,250.439572549,0.0,0.0,0.0,1.0,6623476.64,683064576.783,2726900.0,250.491245291,1.0,0.0,0.0,1.0,0.0
2017-03-02 15:05:00,251.0078,251.13,250.65,251.13,19100.0,0.000486837460828,250.840045534,0.000289066964128,250.505327544,0.0,0.0,0.0,1.0,4793527.0,687858103.783,2746000.0,250.494575303,1.0,0.0,0.0,1.0,0.0
2017-03-02 15:10:00,251.13,251.134,250.81,251.01,27900.0,-0.000477840162466,250.874036428,0.000135508240048,250.553391588,0.0,0.0,0.0,1.0,7002472.2,694860575.983,2773900.0,250.499504663,1.0,0.0,0.0,1.0,0.0
2017-03-02 15:15:00,251.01,251.1399,250.712,251.06,31400.0,0.000199195251185,250.911229142,0.000148252545432,250.601640008,0.0,0.0,0.0,1.0,7880477.88667,702741053.87,2805300.0,250.504778052,1.0,0.0,0.0,1.0,0.0
2017-03-02 15:20:00,251.06,251.06,250.5766,250.88,35800.0,-0.000716960089222,250.904983314,-2.48925822682e-05,250.628150483,0.0,0.0,0.0,1.0,8980031.42667,711721085.297,2841100.0,250.50898782,1.0,0.0,0.0,1.0,0.0
2017-03-02 15:25:00,250.88,251.0,250.55,250.5796,22400.0,-0.00119738520408,250.839906651,-0.000259367756954,250.623526628,0.0,0.0,0.0,1.0,5615901.01333,717336986.31,2863500.0,250.510559214,1.0,0.0,0.0,1.0,0.0
2017-03-02 15:30:00,250.5604,251.089,250.47,251.07,39300.0,0.00195706274573,250.885925321,0.000183458327783,250.666047901,0.0,0.0,0.0,1.0,9859439.9,727196426.21,2902800.0,250.515511303,1.0,0.0,0.0,1.0,0.0
2017-03-02 15:35:00,251.07,251.17,250.93,251.014,37400.0,-0.000223045365834,250.911540257,0.000102097938813,250.699186196,0.0,0.0,0.0,1.0,9388821.2,736585247.41,2940200.0,250.522157476,1.0,0.0,0.0,1.0,0.0
2017-03-02 15:40:00,251.03,251.08,250.71,250.9925,35600.0,-8.56525930825e-05,250.927732205,6.45324988453e-05,250.727120844,0.0,0.0,0.0,1.0,8933019.0,745518266.41,2975800.0,250.527006657,1.0,0.0,0.0,1.0,0.0
2017-03-02 15:45:00,250.9925,250.9925,250.371,250.5681,44600.0,-0.0016908871779,250.855805764,-0.000286642055951,250.711976002,0.0,0.0,0.0,1.0,11178716.4533,756696982.863,3020400.0,250.528732242,1.0,0.0,0.0,1.0,0.0
2017-03-02 15:50:00,250.58,250.74,250.43,250.485,53500.0,-0.000331646366796,250.781644611,-0.000295632595059,250.69035924,0.0,0.0,0.0,1.0,13404514.1667,770101497.03,3073900.0,250.529131406,1.0,0.0,0.0,1.0,0.0
2017-03-02 15:55:00,250.44,250.74,250.35,250.37,82900.0,-0.000459109327904,250.699315689,-0.000328289266954,250.659848836,0.0,0.0,0.0,1.0,20765344.6667,790866841.697,3156800.0,250.52801625,1.0,0.0,0.0,1.0,0.0
2017-03-02 16:00:00,250.37,250.67,250.36,250.47,136600.0,0.000399408874865,250.653452551,-0.000182940817744,250.641767995,0.0,0.0,0.0,1.0,34218300.0,825085141.697,3293400.0,250.526854223,1.0,0.0,0.0,1.0,0.0
2017-03-03 09:35:00,250.74,251.9,250.4,251.59,134000.0,0.0044715934044,250.846344278,0.000741696366565,250.87652,0.0,1.0,0.0,0.0,33673753.3333,33673753.3333,134000.0,251.296666667,-1.0,0.0,0.0,1.0,0.0
2017-03-03 09:40:00,251.62,251.86,250.26,250.43,88100.0,-0.0046106761,250.763075423,-0.000331951641133,250.833994286,0.0,0.0,0.0,0.0,22099885.0,55773638.3333,222100.0,251.119488219,-1.0,0.0,0.0,1.0,0.0
2017-03-03 09:45:00,250.6401,251.2199,250.219,251.0,48500.0,0.00227608513357,250.810460338,0.000188962890153,250.849804354,0.0,0.0,0.0,0.0,12164428.8833,67938067.2167,270600.0,251.064549951,-1.0,0.0,0.0,1.0,0.0
2017-03-03 09:50:00,251.0,251.15,250.5363,250.775,31000.0,-0.000896414342629,250.80336827,-2.82766022196e-05,250.84268013,0.0,0.0,0.0,0.0,7775433.43333,75713500.65,301600.0,251.039458389,-1.0,0.0,0.0,1.0,0.0
2017-03-03 09:55:00,250.775,250.99,250.6,250.7516,40900.0,-9.33107367163e-05,250.793014616,-4.12819579217e-05,250.834005832,0.0,0.0,0.0,0.0,10256923.8133,85970424.4633,342500.0,251.008538579,-1.0,0.0,0.0,1.0,0.0
2017-03-03 10:00:00,250.7516,250.95,250.39,250.6301,38500.0,-0.000484543269116,250.760431693,-0.0001299195806,250.814586229,0.0,0.0,0.0,0.0,9650282.95,95620707.4133,381000.0,250.972985337,-1.0,0.0,0.0,1.0,0.0
2017-03-03 10:05:00,250.72,251.0,250.47,250.66,38300.0,0.000119299317999,250.740345354,-8.01017069781e-05,250.799863731,0.0,0.0,0.0,0.0,9602193.0,105222900.413,419300.0,250.948963542,-1.0,0.0,0.0,1.0,0.0
2017-03-03 10:10:00,250.65,250.9,250.07,250.48,46000.0,-0.000718104204899,250.688276284,-0.000207661319216,250.769400518,0.0,0.0,0.0,0.0,11522233.3333,116745133.747,465300.0,250.902930898,-1.0,0.0,0.0,1.0,0.0
2017-03-03 10:15:00,250.405,250.76,250.35,250.56,33700.0,0.000319386777387,250.662621027,-0.000102339276084,250.749457612,0.0,0.0,0.0,0.0,8443759.66667,125188893.413,499000.0,250.879545919,-1.0,0.0,0.0,1.0,0.0
2017-03-03 10:20:00,250.56,250.58,250.25,250.455,33500.0,-0.000419061302682,250.621096821,-0.000165657748267,250.72141403,0.0,0.0,0.0,0.0,8389349.16667,133578242.58,532500.0,250.851159775,-1.0,0.0,0.0,1.0,0.0
2017-03-03 10:25:00,250.455,250.455,249.73,250.0,61900.0,-0.00181669361762,250.496877457,-0.000495646080377,250.652707932,0.0,0.0,0.0,0.0,15478817.1667,149057059.747,594400.0,250.768943046,-1.0,0.0,0.0,1.0,0.0
2017-03-03 10:30:00,250.0,250.2,249.66,250.0148,50700.0,5.91999999999e-05,250.400461966,-0.000384896979228,250.591954795,0.0,0.0,0.0,0.0,12672884.12,161729943.867,645100.0,250.70522999,-1.0,0.0,0.0,1.0,0.0
2017-03-03 10:35:00,250.0148,250.17,249.4,249.4,38900.0,-0.00245905442398,250.200369573,-0.000799089552714,250.478435291,0.0,0.0,0.0,0.0,9711644.33333,171441588.2,684000.0,250.645596784,-1.0,0.0,0.0,1.0,0.0
2017-03-03 10:40:00,249.4,250.0,249.4,249.94,35800.0,0.00216519647153,250.148295658,-0.000208128847332,250.427155739,0.0,0.0,0.0,0.0,8942124.0,180383712.2,719800.0,250.602545429,-1.0,0.0,0.0,1.0,0.0
2017-03-03 10:45:00,249.94,250.17,249.72,250.01,22800.0,0.000280067216132,250.120636526,-0.000110570937708,250.387426621,0.0,0.0,0.0,0.0,5699240.0,186082952.2,742600.0,250.583022085,-1.0,0.0,0.0,1.0,0.0
2017-03-03 10:50:00,250.03,250.17,249.8086,249.9924,29500.0,-7.03971841126e-05,250.094989221,-0.000102539741022,250.349805038,0.0,0.0,0.0,0.0,7374714.83333,193457667.033,772100.0,250.560376937,-1.0,0.0,0.0,1.0,0.0
2017-03-03 10:55:00,249.98,250.45,249.9,250.45,39400.0,0.00183045564585,250.165991377,0.000283900753015,250.359347416,0.0,0.0,0.0,0.0,9860506.66667,203318173.7,811500.0,250.546116697,-1.0,0.0,0.0,1.0,0.0
2017-03-03 11:00:00,250.33,250.58,250.0,250.0,30600.0,-0.00179676582152,250.132793102,-0.000132704990015,250.325123852,0.0,0.0,0.0,0.0,7655916.0,210974089.7,842100.0,250.533297352,-1.0,0.0,0.0,1.0,0.0
2017-03-03 11:05:00,250.0,250.5,249.85,250.4027,22000.0,0.0016108,250.186774481,0.000215810885971,250.332512057,0.0,0.0,0.0,0.0,5505519.8,216479609.5,864100.0,250.526107511,-1.0,0.0,0.0,1.0,0.0
2017-03-03 11:10:00,250.4027,250.74,250.125,250.53,37800.0,0.000508381099725,250.255419585,0.000274375429693,250.351320432,0.0,0.0,0.0,0.0,9467577.0,225947186.5,901900.0,250.523546402,-1.0,0.0,0.0,1.0,0.0
2017-03-03 11:15:00,250.53,250.53,250.0,250.0,21100.0,-0.00211551510797,250.204335668,-0.000204127115742,250.317861344,0.0,0.0,0.0,0.0,5278727.66667,231225914.167,923000.0,250.515616649,-1.0,0.0,0.0,1.0,0.0
2017-03-03 11:20:00,250.0,250.1,249.76,249.81,29000.0,-0.00076,250.125468534,-0.000315210899077,250.269493597,0.0,0.0,0.0,0.0,7246810.0,238472724.167,952000.0,250.496558999,-1.0,0.0,0.0,1.0,0.0
2017-03-03 11:25:00,249.81,249.88,249.52,249.5764,42900.0,-0.00093511068412,250.015654828,-0.000439034487462,250.203484683,0.0,0.0,0.0,0.0,10710362.52,249183086.687,994900.0,250.460434905,-1.0,0.0,0.0,1.0,0.0
2017-03-03 11:30:00,249.5764,249.77,249.54,249.68,21300.0,0.000415103351118,249.948523862,-0.000268507048287,250.153628999,0.0,0.0,0.0,0.0,5317829.0,254500915.687,1016200.0,250.443727304,-1.0,0.0,0.0,1.0,0.0
2017-03-03 11:35:00,249.64,250.2,249.1,249.3622,76400.0,-0.0012728292214,249.83125909,-0.000469155690903,250.078254808,0.0,0.0,0.0,0.0,19065930.6933,273566846.38,1092600.0,250.381517829,-1.0,0.0,0.0,1.0,0.0
2017-03-03 11:40:00,249.26,249.81,249.0,249.375,107700.0,5.13309555337e-05,249.740007272,-0.000365253804727,250.01127816,0.0,0.0,0.0,0.0,26859841.5,300426687.88,1200300.0,250.292999983,-1.0,0.0,0.0,1.0,0.0
2017-03-03 11:45:00,249.3772,249.7,249.27,249.35,55500.0,-0.000100250626566,249.662005817,-0.000312330632123,249.948299287,0.0,0.0,0.0,0.0,13843920.0,314270607.88,1255800.0,250.255301704,-1.0,0.0,0.0,1.0,0.0
2017-03-03 11:50:00,249.35,249.38,249.01,249.21,52700.0,-0.000561459795468,249.571604654,-0.000362094196809,249.87798507,0.0,0.0,0.0,0.0,13132840.0,327403447.88,1308500.0,250.212799297,-1.0,0.0,0.0,1.0,0.0
2017-03-03 11:55:00,249.21,249.675,249.1,249.67,33100.0,0.00184583283175,249.591283723,7.88513951784e-05,249.858176968,0.0,0.0,0.0,0.0,8257843.16667,335661291.047,1341600.0,250.194760768,-1.0,0.0,0.0,1.0,0.0
2017-03-03 12:00:00,249.69,249.74,249.3711,249.69,31800.0,8.01057395763e-05,249.611026978,7.91023431772e-05,249.842160114,0.0,0.0,0.0,0.0,7937291.66,343598582.707,1373400.0,250.180998039,-1.0,0.0,0.0,1.0,0.0
2017-03-03 12:05:00,249.69,250.23,249.69,250.0057,41800.0,0.00126436781609,249.689961583,0.000316230437649,249.857735341,0.0,0.0,0.0,0.0,10448964.7533,354047547.46,1415200.0,250.174920478,-1.0,0.0,0.0,1.0,0.0
2017-03-03 12:10:00,249.97,250.21,249.6997,249.77,20900.0,-0.00094277850465,249.705969266,6.41102403203e-05,249.849379594,0.0,0.0,0.0,0.0,5222768.57667,359270316.037,1436100.0,250.170820999,-1.0,0.0,0.0,1.0,0.0
2017-03-03 12:15:00,249.77,249.97,249.5,249.84,34000.0,0.00028025783721,249.732775413,0.000107350844807,249.848486299,0.0,0.0,0.0,0.0,8492180.0,367762496.037,1470100.0,250.16155094,-1.0,0.0,0.0,1.0,0.0
2017-03-03 12:20:00,249.84,250.22,249.62,250.0932,42200.0,0.00101344860711,249.80486033,0.000288648205203,249.871792366,0.0,0.0,0.0,0.0,10549060.3467,378311556.383,1512300.0,250.156421598,-1.0,0.0,0.0,1.0,0.0
2017-03-03 12:25:00,250.15,250.49,249.96,250.48,33100.0,0.00154662341879,249.939888264,0.000540533653925,249.929716903,1.0,0.0,0.0,1.0,8285261.0,386596817.383,1545400.0,250.159711003,-1.0,0.0,0.0,1.0,0.0
2017-03-03 12:30:00,250.48,250.6599,250.18,250.27,54500.0,-0.000838390290642,250.005910611,0.00026415290331,249.962124817,0.0,0.0,0.0,1.0,13645163.1833,400241980.567,1599900.0,250.166873284,-1.0,0.0,0.0,1.0,0.0
2017-03-03 12:35:00,250.27,250.62,250.1,250.59,28300.0,0.00127861909138,250.122728489,0.000467260463662,250.021922453,0.0,0.0,0.0,1.0,7087357.66667,407329338.233,1628200.0,250.171562605,-1.0,0.0,0.0,1.0,0.0
2017-03-03 12:40:00,250.52,250.57,250.27,250.29,11700.0,-0.00119717466778,250.156182791,0.000133751548172,250.047453648,0.0,0.0,0.0,1.0,2929407.0,410258745.233,1639900.0,250.173025937,-1.0,0.0,0.0,1.0,0.0
2017-03-03 12:45:00,250.29,250.51,250.23,250.3425,23700.0,0.000209756682249,250.193446233,0.000148960706543,250.075553301,0.0,0.0,0.0,1.0,5933551.75,416192296.983,1663600.0,250.175701481,1.0,0.0,0.0,1.0,0.0
2017-03-03 12:50:00,250.3425,250.46,250.27,250.38,13400.0,0.00014979478115,250.230756986,0.000149127620845,250.104548224,0.0,0.0,0.0,1.0,3354958.0,419547254.983,1677000.0,250.177254015,1.0,0.0,0.0,1.0,0.0
2017-03-03 12:55:00,250.38,250.43,250.25,250.31,8900.0,-0.00027957504593,250.246605589,6.33359499891e-05,250.12411506,0.0,0.0,0.0,1.0,2227937.0,421775191.983,1685900.0,250.178060373,1.0,0.0,0.0,1.0,0.0
2017-03-03 13:00:00,250.31,250.405,250.22,250.2272,6200.0,-0.000330789820622,250.242724471,-1.55091727326e-05,250.133932674,0.0,0.0,0.0,1.0,1551761.21333,423326953.197,1692100.0,250.178448789,1.0,0.0,0.0,1.0,0.0
2017-03-03 13:05:00,250.2272,250.42,249.781,250.32,29800.0,0.000370862959742,250.258179577,6.17604598383e-05,250.151653371,0.0,0.0,0.0,1.0,7455175.26667,430782128.463,1721900.0,250.178366028,1.0,0.0,0.0,1.0,0.0
2017-03-03 13:10:00,250.32,250.49,250.171,250.3947,14200.0,0.000298418024928,250.285483662,0.000109103664998,250.174800669,0.0,0.0,0.0,1.0,3554996.98,434337125.443,1736100.0,250.179785406,1.0,0.0,0.0,1.0,0.0
2017-03-03 13:15:00,250.43,250.69,250.41,250.655,25700.0,0.00103955874465,250.359386929,0.000295275884917,250.220533939,0.0,0.0,0.0,1.0,6440034.5,440777159.943,1761800.0,250.185696415,1.0,0.0,0.0,1.0,0.0
2017-03-03 13:20:00,250.655,250.655,250.01,250.11,36100.0,-0.00217430332529,250.309509543,-0.00019922315067,250.210006897,0.0,0.0,0.0,1.0,9034325.83333,449811485.777,1797900.0,250.18715489,1.0,0.0,0.0,1.0,0.0
2017-03-03 13:25:00,250.11,250.4,250.05,250.25,12500.0,0.000559753708368,250.297607635,-4.75487675752e-05,250.213815764,0.0,0.0,0.0,1.0,3127916.66667,452939402.443,1810400.0,250.187473731,1.0,0.0,0.0,1.0,0.0
2017-03-03 13:30:00,250.25,250.5,250.2,250.43,14600.0,0.000719280719281,250.324086108,0.000105787958971,250.234404739,0.0,0.0,0.0,1.0,3655499.33333,456594901.777,1825000.0,250.188987275,1.0,0.0,0.0,1.0,0.0
2017-03-03 13:35:00,250.43,250.5,250.3,250.4243,17100.0,-2.27608513358e-05,250.344128886,8.00673189276e-05,250.252490002,0.0,0.0,0.0,1.0,4281978.51,460876880.287,1842100.0,250.191021273,1.0,0.0,0.0,1.0,0.0
2017-03-03 13:40:00,250.4243,250.67,250.4243,250.56,35200.0,0.00054188032072,250.387303109,0.000172459497821,250.281776668,0.0,0.0,0.0,1.0,8819410.45333,469696290.74,1877300.0,250.197779119,1.0,0.0,0.0,1.0,0.0
2017-03-03 13:45:00,250.47,250.59,250.33,250.5601,15700.0,3.99106002469e-07,250.421862487,0.000138023684791,250.308283652,0.0,0.0,0.0,1.0,3932745.85667,473629036.597,1893000.0,250.200230637,1.0,0.0,0.0,1.0,0.0
2017-03-03 13:50:00,250.5601,250.65,250.5,250.56,20700.0,-3.99105843263e-07,250.44948999,0.000110323844275,250.332256638,0.0,0.0,0.0,1.0,5186799.0,478815835.597,1913700.0,250.204230337,1.0,0.0,0.0,1.0,0.0
2017-03-03 13:55:00,250.56,250.59,250.2473,250.37,24700.0,-0.000758301404853,250.433591992,-6.3477861155e-05,250.335851244,0.0,0.0,0.0,1.0,6184940.10333,485000775.7,1938400.0,250.206755933,1.0,0.0,0.0,1.0,0.0
2017-03-03 14:00:00,250.37,250.59,250.18,250.28,23900.0,-0.000359467987379,250.402873593,-0.000122660854389,250.330532078,0.0,0.0,0.0,1.0,5983365.0,490984140.7,1962300.0,250.208500586,1.0,0.0,0.0,1.0,0.0
2017-03-03 14:05:00,250.28,250.37,249.94,250.08,27500.0,-0.000799105002397,250.338298875,-0.000257883297274,250.30667188,0.0,0.0,0.0,1.0,6878575.0,497862715.7,1989800.0,250.20741567,1.0,0.0,0.0,1.0,0.0
2017-03-03 14:10:00,250.0,250.25,249.97,250.09,17000.0,3.99872040946e-05,250.2886391,-0.000198370665514,250.286036463,0.0,0.0,0.0,1.0,4251756.66667,502114472.367,2006800.0,250.206533968,1.0,0.0,0.0,1.0,0.0
2017-03-03 14:15:00,250.09,250.2761,249.94,250.12,18800.0,0.000119956815546,250.25491128,-0.000134755696792,250.270223466,-1.0,0.0,0.0,0.0,4702106.22667,506816578.593,2025600.0,250.205656888,1.0,0.0,0.0,1.0,0.0
2017-03-03 14:20:00,250.2,250.48,250.01,250.48,17700.0,0.00143930913162,250.299929024,0.000179887554657,250.290202184,1.0,0.0,0.0,1.0,4430723.0,511247301.593,2043300.0,250.206676256,1.0,0.0,0.0,1.0,0.0
2017-03-03 14:25:00,250.48,250.6745,250.42,250.6,17100.0,0.000479080166081,250.359943219,0.00023976912602,250.319706738,0.0,0.0,0.0,1.0,4284658.65,515531960.243,2060400.0,250.20964873,1.0,0.0,0.0,1.0,0.0
2017-03-03 14:30:00,250.6,250.75,250.32,250.484,20900.0,-0.000462889066241,250.384754575,9.91027392836e-05,250.335353715,0.0,0.0,0.0,1.0,5235826.2,520767786.443,2081300.0,250.212745132,1.0,0.0,0.0,1.0,0.0
2017-03-03 14:35:00,250.49,250.73,250.39,250.51,29300.0,0.000103799045049,250.40980366,0.000100042372733,250.351986695,0.0,0.0,0.0,1.0,7340919.66667,528108706.11,2110600.0,250.217334459,1.0,0.0,0.0,1.0,0.0
2017-03-03 14:40:00,250.51,250.85,250.51,250.78,20100.0,0.00107780128538,250.483842928,0.000295672401291,250.392749866,0.0,0.0,0.0,1.0,5039338.0,533148044.11,2130700.0,250.222013474,1.0,0.0,0.0,1.0,0.0
2017-03-03 14:45:00,250.78,250.98,250.7,250.84,26100.0,0.000239253528989,250.555074343,0.000284375285573,250.435345117,0.0,0.0,0.0,1.0,6546924.0,539694968.11,2156800.0,250.229491891,1.0,0.0,0.0,1.0,0.0
2017-03-03 14:50:00,250.89,251.05,250.8,251.02,29800.0,0.000717588901292,250.648059474,0.000371116536894,250.491026535,0.0,0.0,0.0,1.0,7478508.66667,547173476.777,2186600.0,250.239402166,1.0,0.0,0.0,1.0,0.0
